Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
SWE-bench Verified,https://openai.com/index/introducing-swe-bench-verified/,https://arxiv.org/abs/2310.06770,"SWE-bench Verified evaluates software engineering agents on real GitHub issues by requiring them to generate code patches that pass repository tests. The Verified subset focuses on tasks that have been human-validated as solvable and uses a standardized harness to reduce false positives from flaky tests, emphasizing end-to-end debugging and implementation in realistic codebases.","L1: Language Comprehension (minor), Language Production (minor)
L2: Logical Reasoning, Planning, Working Memory, Adaptive Error Correction
L3: ",L2
Terminal-Bench 2.0,https://www.tbench.ai/,,"Terminal-Bench 2.0 measures an agent’s ability to complete real-world tasks in a command-line environment, typically requiring running commands, reading outputs, editing files, and iterating until success. It stresses practical tool use and recovery from errors under resource and time constraints typical of developer workflows.","L1: 
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction
L3: Inhibitory Control (minor)",L2
τ2-bench,https://sierra.ai/uk/blog/benchmarking-ai-agents,https://arxiv.org/abs/2406.12045,"τ2-bench evaluates interactive tool-using agents in customer-support-like simulations (e.g., retail, airline, telecom) where the agent must converse with a user and call APIs while adhering to domain policies. Success depends on maintaining coherent multi-turn state, selecting correct actions, and balancing helpfulness with policy compliance.","L1: Language Comprehension, Language Production
L2: Planning, Decision-making, Working Memory
L3: Social Reasoning & Theory of Mind, Inhibitory Control",L3
ARC-AGI,https://arcprize.org/arc-agi,https://arxiv.org/abs/1911.01547,"ARC-AGI tests abstract, few-shot pattern induction using small grid-based input–output examples, requiring the model to infer the underlying transformation rule and apply it to a new grid. It is designed to emphasize generalization to novel tasks rather than memorization of domain knowledge.","L1: Visual Perception (minor)
L2: Logical Reasoning, Working Memory, Spatial Representation & Mapping, Scene Understanding & Visual Reasoning
L3: Cognitive Flexibility",L3
Vending-Bench 2,https://andonlabs.com/evals/vending-bench-2,https://arxiv.org/abs/2502.15840,"Vending-Bench 2 evaluates long-horizon agent coherence by simulating management of a vending-machine business over extended time (e.g., many decisions spanning a simulated year). Models must plan, negotiate, allocate budget, manage inventory, and adapt to changing conditions to maximize final balance.","L1: 
L2: Planning, Decision-making, Working Memory, Reward Mechanisms, Semantic Understanding & Context Recognition (minor), Adaptive Error Correction (minor)
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a difficult multimodal benchmark intended to probe frontier knowledge and reasoning across many disciplines, often including images, charts, or other non-text inputs. It emphasizes robust problem solving under uncertainty and (in some setups) benefits from tool use like search or code execution.","L1: Language Comprehension, Visual Perception (minor)
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory (minor), Scene Understanding & Visual Reasoning (minor)
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,AIME 2025 evaluates mathematical problem solving on competition-style questions that require multi-step derivations and careful symbolic manipulation. The problems are designed to be solvable without specialized external knowledge but demand precise reasoning and error-free execution.,"L1: 
L2: Logical Reasoning, Working Memory, Adaptive Error Correction (minor), Planning (minor)
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a curated subset of very challenging graduate-level science multiple-choice questions designed to be resistant to simple web lookup. It emphasizes deep conceptual understanding and multi-step scientific reasoning, with strong separation between expert and non-expert performance.","L1: 
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor)
L3: Inhibitory Control (minor)",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends broad academic knowledge testing to multiple languages, measuring whether a model can answer questions across many subjects beyond English. It stresses cross-lingual generalization, consistent reasoning across languages, and robustness to linguistic variation.","L1: Language Comprehension, Language Production (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor)
L3: Cognitive Flexibility (minor)",L2
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a challenging multimodal benchmark that tests expert-level reasoning over images and text across many academic domains, often involving diagrams, plots, and technical figures. It focuses on integrating visual evidence with domain knowledge and logical inference under multiple-choice or structured answering formats.","L1: Visual Perception
L2: Multisensory Integration, Scene Understanding & Visual Reasoning, Logical Reasoning, Visual Attention & Eye Movements (minor), Semantic Understanding & Context Recognition (minor)
L3: ",L2
