Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
SWE-bench Verified,https://openai.com/index/introducing-swe-bench-verified/,https://arxiv.org/abs/2310.06770,"SWE-bench Verified evaluates software engineering agents on real GitHub issues by asking them to generate a patch that makes the project’s tests pass, with tasks filtered to be reliably solvable and automatically verifiable. It stresses end-to-end bug fixing and codebase navigation under realistic repo constraints rather than isolated coding puzzles.","L1: Language Comprehension (minor), Language Production (minor)
L2: Planning, Logical Reasoning, Adaptive Error Correction, Working Memory
L3: ",L2
Terminal-Bench 2.0,https://www.tbench.ai/,,"Terminal-Bench 2.0 measures how well an agent can accomplish practical tasks inside a command-line environment (e.g., installing dependencies, editing files, running programs, diagnosing failures). Success depends on executing multi-step tool interactions with feedback loops under time/step limits.","L1: Language Comprehension (minor)
L2: Planning, Decision-making, Adaptive Error Correction, Working Memory
L3: Inhibitory Control (minor)",L2
τ2-bench,https://sierra.ai/uk/blog/benchmarking-ai-agents,https://arxiv.org/abs/2406.12045,"τ2-bench evaluates interactive customer-support agents that must follow domain policies while using tools/APIs in multi-turn conversations with a simulated user. It emphasizes policy adherence, state tracking across turns, and correct tool invocation to resolve cases in retail/airline/telecom settings.","L1: Language Comprehension, Language Production
L2: Decision-making, Planning, Working Memory
L3: Social Reasoning & Theory of Mind, Inhibitory Control (minor), Empathy (minor)",L3
ARC-AGI,https://arcprize.org/arc-agi,https://arxiv.org/abs/1911.01547,ARC-AGI tests few-shot abstract reasoning by giving a handful of input–output grid examples and asking the model to infer the hidden transformation rule for a new grid. It targets fluid intelligence via novel pattern induction with minimal training-set overlap and strong emphasis on generalization.,"L1: Visual Perception
L2: Logical Reasoning, Spatial Representation & Mapping, Working Memory, Planning (minor)
L3: Cognitive Flexibility",L3
Vending-Bench 2,https://andonlabs.com/evals/vending-bench-2,https://arxiv.org/abs/2502.15840,"Vending-Bench 2 evaluates long-horizon autonomous agency by having a model run a simulated vending-machine business over many in-environment days, managing inventory, suppliers, pricing, and cash flow. Scores reflect sustained coherence, strategic adaptation to a changing market, and effective multi-step action selection.","L1: 
L2: Planning, Decision-making, Reward Mechanisms, Working Memory, Episodic Memory (minor), Semantic Understanding & Context Recognition (minor)
L3: Social Reasoning & Theory of Mind (minor)",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a frontier, often multimodal, academic benchmark spanning difficult questions across many disciplines, designed to probe advanced reasoning and knowledge at the edge of typical model competence. It is commonly reported both with and without tool access (e.g., search/code), reflecting differences between pure reasoning and tool-augmented performance.","L1: Language Comprehension, Visual Perception (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor), Planning (minor)
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,AIME 2025 evaluates competition-style mathematics with short-answer problems requiring multi-step symbolic and quantitative reasoning under tight output constraints. Performance reflects the ability to reliably execute complex derivations without external tools (or with tools in some reporting variants).,"L1: 
L2: Logical Reasoning, Working Memory, Adaptive Error Correction (minor), Planning (minor)
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,GPQA Diamond is a high-difficulty multiple-choice science QA benchmark curated so that non-experts tend to fail while subject-matter experts succeed. It probes rigorous scientific reasoning and knowledge while reducing the usefulness of superficial pattern matching or quick web lookups.,"L1: Language Comprehension (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor)
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends MMLU-style broad knowledge and reasoning evaluation to multiple languages, testing whether a model can generalize subject knowledge beyond English. It emphasizes multilingual comprehension, cross-lingual transfer, and consistent reasoning across varied domains.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor), Working Memory (minor)
L3: ",L2
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a high-difficulty multimodal benchmark spanning many subjects where questions require integrating visual inputs (charts, diagrams, photos) with text to answer. It targets expert-level multimodal reasoning rather than simple image captioning or recognition.","L1: Visual Perception, Language Comprehension
L2: Multisensory Integration, Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements (minor), Logical Reasoning (minor)
L3: ",L2
