Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
SWE-bench Verified,https://openai.com/index/introducing-swe-bench-verified/,https://arxiv.org/abs/2310.06770,"SWE-bench Verified evaluates software engineering agents on real GitHub issues where a model must produce a code patch that makes the repository’s tests pass and resolves the described bug or feature request. The “Verified” subset consists of problems validated by human annotators to be solvable given the repository state and task description, emphasizing end-to-end coding in realistic codebases.","L1: Language Comprehension (minor)
L2: Planning, Adaptive Error Correction, Working Memory, Logical Reasoning, Semantic Understanding & Context Recognition, Decision-making (minor)
L3: ",L2
Terminal-Bench 2.0,https://www.tbench.ai/,,"Terminal-Bench 2.0 measures how well an agent can complete practical tasks in a command-line environment (e.g., installing tools, manipulating files, running programs, debugging failures) under a fixed harness. It stresses multi-step tool use, iterative troubleshooting, and maintaining task state across longer interactions.","L1: Language Comprehension (minor)
L2: Planning, Adaptive Error Correction, Decision-making, Working Memory, Attention (minor)
L3: Inhibitory Control (minor)",L2
τ2-bench,https://sierra.ai/uk/blog/benchmarking-ai-agents,https://arxiv.org/abs/2406.12045,"τ2-bench evaluates agentic tool use in multi-turn customer-support-style environments (e.g., retail, airline, telecom) where the agent must interact with a simulated user and programmatic APIs while following domain policies. Success requires consistent policy adherence across turns, correct API usage, and robust dialog management when the user’s goals conflict with constraints.","L1: Language Comprehension, Language Production
L2: Planning, Decision-making, Working Memory (minor)
L3: Social Reasoning & Theory of Mind, Inhibitory Control",L3
ARC-AGI,https://arcprize.org/arc-agi,https://arxiv.org/abs/1911.01547,"ARC-AGI is a “fluid intelligence” benchmark of abstract rule induction from a few examples, typically presented as input–output grid transformations. Models must infer the hidden transformation rule from 2–3 demonstrations and generalize it to a new input, penalizing reliance on memorized templates and rewarding flexible pattern discovery.","L1: Visual Perception
L2: Logical Reasoning, Working Memory, Spatial Representation & Mapping, Scene Understanding & Visual Reasoning, Attention (minor)
L3: Cognitive Flexibility",L3
Vending-Bench 2,https://andonlabs.com/evals/vending-bench-2,https://arxiv.org/abs/2502.15840,"Vending-Bench 2 evaluates long-horizon autonomy by having an agent manage a simulated vending machine business over an extended period, making thousands of decisions under budget and market constraints. Performance is typically measured by final profit, requiring coherent strategy, adaptation to feedback, and sustained goal pursuit across long trajectories.","L1: 
L2: Planning, Decision-making, Reward Mechanisms, Working Memory, Adaptive Error Correction (minor)
L3: Cognitive Timing & Predictive Modeling, Self-reflection (minor)",L3
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam (HLE) is a difficult, broad-coverage benchmark intended to probe frontier knowledge and reasoning across many domains, with many items designed to be non-trivial even for strong models. It often includes tasks that benefit from careful multi-step reasoning and, in tool-enabled settings, selecting and using external tools like search or code execution appropriately.","L1: Language Comprehension, Visual Perception (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Planning (minor)
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 consists of competition-style mathematics problems that require multi-step derivations, clever transformations, and precise symbolic reasoning. As an evaluation, it primarily tests a model’s ability to sustain correct intermediate reasoning without tool assistance (unless explicitly allowed).","L1: 
L2: Logical Reasoning, Working Memory, Attention (minor), Adaptive Error Correction (minor)
L3: Cognitive Flexibility",L3
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a curated subset of very challenging, “Google-proof” graduate-level multiple-choice science questions (physics, chemistry, biology) designed to reduce easy lookup and emphasize genuine understanding. The Diamond subset prioritizes high-quality items where domain experts succeed but non-experts commonly fail.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory
L3: Inhibitory Control (minor)",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends MMLU-style academic subject questions into multiple languages, measuring whether models retain knowledge and reasoning competence beyond English. It emphasizes multilingual comprehension of technical prompts and consistent selection among answer options across diverse language contexts.","L1: Language Comprehension, Language Production (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor), Working Memory (minor)
L3: ",L2
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a harder, more contamination-resistant version of MMMU that evaluates multimodal expert reasoning across many disciplines using images (e.g., diagrams, charts, figures) paired with text questions. It targets not only recognition but also higher-level visual reasoning, quantitative interpretation, and cross-referencing visual evidence with textual constraints.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Spatial Representation & Mapping, Working Memory (minor)
L3: ",L2
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a difficult math benchmark suite that aggregates advanced problems intended to separate strong mathematical reasoners, often emphasizing long solution chains and careful case analysis. It is commonly used to compare models under standardized conditions (tool-free or tool-assisted, depending on the evaluation setting).","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Adaptive Error Correction (minor)
L3: Cognitive Flexibility",L3
