Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
Terminal-Bench 2.0,https://www.tbench.ai/,,"Terminal-Bench 2.0 evaluates agentic coding and systems tasks that must be completed inside a real command-line environment (e.g., using shell tools, editing files, running programs, and debugging). Success typically requires multi-step execution, interpreting tool outputs/errors, and iteratively refining commands to reach a verifiable end state.","L1: Language Comprehension, Language Production
L2: Planning, Decision-making, Adaptive Error Correction, Working Memory
L3: ",L2
BrowseComp,https://openai.com/index/browsecomp/,https://arxiv.org/abs/2504.12516,"BrowseComp evaluates “deep research” style question answering where a model must search, read, and synthesize information from a controlled web/document corpus. It emphasizes evidence gathering across multiple sources and producing a final answer that aligns with retrieved support under limited attempts.","L1: Language Comprehension, Language Production
L2: Planning, Attention, Working Memory, Semantic Understanding & Context Recognition, Decision-making
L3: ",L2
OSWorld,https://os-world.github.io/,https://arxiv.org/abs/2404.07972,"OSWorld benchmarks computer-use agents operating in interactive operating-system environments, requiring them to navigate GUIs, understand on-screen state, and execute sequences of actions to complete tasks. It tests robustness to UI variability, long-horizon task execution, and recovery from mistakes within a multimodal loop.","L1: Visual Perception
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Planning, Decision-making, Sensorimotor Coordination, Adaptive Error Correction, Working Memory
L3: ",L2
ARC-AGI,https://arcprize.org/arc-agi,https://arxiv.org/abs/1911.01547,ARC-AGI measures fluid reasoning on novel grid-based tasks where the model must infer a latent rule from a few demonstrations and apply it to new inputs. The benchmark is designed to reduce reliance on memorized knowledge and emphasize generalization to unfamiliar transformations.,"L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention
L3: Cognitive Flexibility",L3
Vending-Bench 2,https://andonlabs.com/evals/vending-bench-2,https://arxiv.org/abs/2502.15840,"Vending-Bench 2 evaluates long-horizon autonomous agent performance in a simulated vending-machine business over many decision steps, scored by final economic outcomes. It requires maintaining coherent goals, adapting to changing conditions, and making strategic choices across extended time horizons.","L1: 
L2: Planning, Decision-making, Reward Mechanisms, Adaptive Error Correction, Working Memory, Semantic Understanding & Context Recognition
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agents on tasks such as finding known vulnerabilities in real open-source projects and discovering previously unknown weaknesses. Solving tasks typically requires reasoning over codebases, forming hypotheses about exploitability, and iteratively testing or refining approaches.","L1: 
L2: Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Semantic Understanding & Context Recognition, Attention
L3: ",L2
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench tests an agent’s ability to read, modify, and compute over complex spreadsheets using realistic artifacts and operations (e.g., formulas, tables, formatting, multi-sheet dependencies). It emphasizes structured manipulation, error detection, and producing correct final spreadsheet outputs.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Adaptive Error Correction, Attention, Semantic Understanding & Context Recognition
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam (HLE) is a difficult, frontier-style benchmark spanning advanced knowledge and reasoning, including multimodal questions, intended to stress-test models near the edge of current capabilities. It emphasizes integrating domain knowledge with multi-step reasoning under constrained evaluation settings.","L1: Language Comprehension, Language Production, Visual Perception
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Scene Understanding & Visual Reasoning
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a subset of exceptionally challenging graduate-level multiple-choice science questions designed to be “Google-proof” and to separate expert-level reasoning from shallow pattern matching. It stresses careful reading, scientific domain knowledge, and multi-step inference.","L1: Language Comprehension
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Decision-making
L3: ",L2
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a high-difficulty multimodal benchmark covering many academic subjects, where models must answer questions grounded in images (e.g., diagrams, charts, figures) plus text. It emphasizes expert-level visual understanding, cross-referencing visual evidence with domain concepts, and selecting correct answers.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Visual Attention & Eye Movements, Logical Reasoning, Working Memory
L3: ",L2
