Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
SWE-bench Verified,https://openai.com/index/introducing-swe-bench-verified/,https://arxiv.org/abs/2310.06770,"SWE-bench Verified evaluates whether a model can resolve real GitHub issues by producing a code patch that makes repository tests pass on 500 human-verified, solvable tasks. It emphasizes end-to-end software engineering: understanding issue reports, locating relevant code, implementing fixes, and validating via tests under a standardized harness.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Planning, Logical Reasoning, Working Memory, Adaptive Error Correction, Decision-making
L3: ",L2
SWE-bench Multilingual,https://www.swebench.com/multilingual.html,https://arxiv.org/abs/2504.21798,"SWE-bench Multilingual extends the SWE-bench paradigm to multiple programming languages, testing whether models can generalize software engineering behaviors beyond Python across a diverse set of repos and toolchains. It stresses cross-language code understanding, debugging, and patch generation under similar realistic constraints as SWE-bench.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Planning, Logical Reasoning, Working Memory, Adaptive Error Correction, Decision-making
L3: Cognitive Flexibility",L3
SWE-bench Pro,https://scale.com/research/swe_bench_pro,https://arxiv.org/abs/2509.16941,"SWE-bench Pro is a larger, harder, and more industrially oriented software engineering benchmark designed to be more contamination-resistant and to include more diverse, realistic tasks (e.g., multi-language and complex repos). Models must generate correct patches that satisfy tests and constraints, often requiring deeper investigation and stronger robustness than SWE-bench Verified.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Planning, Logical Reasoning, Working Memory, Adaptive Error Correction, Decision-making
L3: Cognitive Flexibility",L3
Terminal-Bench 2.0,https://www.tbench.ai/,,"Terminal-Bench 2.0 measures agent performance on real-world command-line tasks in sandboxed environments, such as configuring tools, manipulating files, debugging, and running programs. It probes whether an agent can iteratively diagnose failures and use terminal feedback to complete multi-step objectives reliably.","L1: 
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction, Logical Reasoning, Semantic Understanding & Context Recognition
L3: Inhibitory Control",L3
BrowseComp,https://openai.com/index/browsecomp/,https://arxiv.org/abs/2504.12516,"BrowseComp evaluates deep-research agents on information-seeking questions that require browsing and synthesizing evidence from a fixed web corpus to enable reproducible search. Success depends on decomposing a query into sub-questions, retrieving supporting documents, and producing a grounded final answer with consistent reasoning.","L1: Language Comprehension, Language Production
L2: Planning, Decision-making, Working Memory, Semantic Understanding & Context Recognition, Adaptive Error Correction, Episodic Memory
L3: ",L2
τ2-bench,https://sierra.ai/uk/blog/benchmarking-ai-agents,https://arxiv.org/abs/2406.12045,"τ2-bench measures interactive tool-using agents in simulated customer-support domains (e.g., retail, airline, telecom) where the agent must follow policies, call APIs, and manage multi-turn dialogues. It tests whether the agent can resolve user goals while remaining consistent with constraints and handling adversarial or ambiguous conversational dynamics.","L1: Language Comprehension, Language Production
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction
L3: Social Reasoning & Theory of Mind, Inhibitory Control",L3
OSWorld,https://os-world.github.io/,https://arxiv.org/abs/2404.07972,"OSWorld is a multimodal computer-use benchmark where an agent must operate within a desktop OS environment using screenshots and interface interactions to complete tasks across applications. It tests grounded perception-to-action loops, including navigation, form filling, file management, and multi-step workflows under step limits.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Sensorimotor Coordination, Planning, Decision-making, Working Memory, Adaptive Error Correction
L3: ",L2
ARC-AGI,https://arcprize.org/arc-agi,https://arxiv.org/abs/1911.01547,"ARC-AGI evaluates few-shot fluid reasoning on grid-transformation puzzles, where models infer abstract rules from a small number of input-output examples and generalize to a new instance. It targets systematic generalization, compositional pattern discovery, and robust rule application under novel task distributions.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Decision-making, Spatial Representation & Mapping, Scene Understanding & Visual Reasoning
L3: Cognitive Flexibility",L3
Vending-Bench 2,https://andonlabs.com/evals/vending-bench-2,https://arxiv.org/abs/2502.15840,"Vending-Bench 2 tests long-horizon autonomous agency by having a model manage a simulated vending-machine business over an extended period, optimizing inventory, pricing, supplier negotiation, and operations. Performance reflects sustained coherence, strategic planning, and adaptation to changing market conditions across many decisions.","L1: 
L2: Planning, Decision-making, Working Memory, Episodic Memory, Adaptive Error Correction, Reward Mechanisms
L3: Motivational Drives, Self-reflection",L3
MCP-Atlas,https://scale.com/leaderboard/mcp_atlas,,"MCP-Atlas evaluates real-world tool use via the Model Context Protocol, requiring models to discover available tools, invoke them correctly, and compose multi-step workflows across authentic API-like environments. It emphasizes robustness to tool errors, correct parameterization, and synthesizing outputs into accurate task completions.","L1: Language Comprehension
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction, Semantic Understanding & Context Recognition
L3: Inhibitory Control",L3
