Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
SWE-bench Verified,https://openai.com/index/introducing-swe-bench-verified/,https://arxiv.org/abs/2310.06770,"SWE-bench Verified evaluates software engineering agents on real GitHub issues by requiring them to generate a patch that makes a hidden test suite pass. The Verified split emphasizes reliably solvable tasks with stronger controls around task validity and evaluation rigor, aiming to measure end-to-end bug fixing and feature implementation in realistic repos.","L1: Language Comprehension, Language Production
L2: Logical Reasoning, Planning, Working Memory, Adaptive Error Correction
L3: ",L2
Terminal-Bench 2.0,https://www.tbench.ai/,,"Terminal-Bench 2.0 measures an agent’s ability to complete practical tasks inside a command-line environment (e.g., using Unix tools, running programs, editing files, and debugging). It emphasizes iterative interaction: reading outputs, deciding next commands, and recovering from failures under realistic constraints.","L1: Language Comprehension
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction
L3: ",L2
BrowseComp,https://openai.com/index/browsecomp/,https://arxiv.org/abs/2504.12516,"BrowseComp evaluates deep web research agents on questions that typically require multi-step browsing, evidence gathering, and synthesis rather than single-document lookup. Systems must plan searches, navigate multiple sources, and produce a final answer that is supported by retrieved content.","L1: Language Comprehension, Language Production
L2: Planning, Decision-making, Attention, Working Memory, Semantic Understanding & Context Recognition
L3: ",L2
τ2-bench,https://sierra.ai/uk/blog/benchmarking-ai-agents,https://arxiv.org/abs/2406.12045,"τ2-bench evaluates agentic customer-support behavior in simulated domains (e.g., retail, airline, telecom) that require tool/API use over multi-turn conversations while following policies. It stresses reliable tool invocation, policy compliance, and coherent dialogue that adapts to user constraints and evolving state.","L1: Language Comprehension, Language Production
L2: Planning, Decision-making, Working Memory
L3: Inhibitory Control, Social Reasoning & Theory of Mind",L3
OSWorld,https://os-world.github.io/,https://arxiv.org/abs/2404.07972,"OSWorld is a computer-use benchmark where agents must operate a desktop-like OS to complete tasks by interacting with GUI elements (clicking, typing, navigating apps). It targets end-to-end perception-to-action competence under partial observability and step limits.","L1: Visual Perception
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Sensorimotor Coordination, Planning, Decision-making, Working Memory
L3: ",L2
ARC-AGI,https://arcprize.org/arc-agi,https://arxiv.org/abs/1911.01547,ARC-AGI tests fluid reasoning by asking models to infer abstract transformation rules from a few input-output grid examples and apply them to a new grid. It is designed to minimize dependence on memorized knowledge and emphasize novel pattern induction and generalization.,"L1: 
L2: Logical Reasoning, Spatial Representation & Mapping, Working Memory
L3: Cognitive Flexibility",L3
Vending-Bench 2,https://andonlabs.com/evals/vending-bench-2,https://arxiv.org/abs/2502.15840,"Vending-Bench 2 evaluates long-horizon autonomy by having an agent run a simulated vending machine business over an extended period, making many interdependent decisions. Success requires coherent strategy, resource management, and adaptation to changing market conditions across thousands of steps.","L1: 
L2: Planning, Decision-making, Working Memory, Reward Mechanisms
L3: Cognitive Timing & Predictive Modeling",L3
MCP-Atlas,https://scale.com/leaderboard/mcp_atlas,,"MCP-Atlas evaluates real-world tool use via the Model Context Protocol by testing whether models can discover, call, and chain tools across multi-step workflows. It emphasizes robust API usage, error handling, and synthesis of tool outputs into correct final responses.","L1: Language Comprehension
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction
L3: ",L2
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent assesses performance on tasks resembling entry-level financial analyst work, such as interpreting financial documents, computing metrics, and producing analyst-style outputs. It probes structured reasoning and decision-making grounded in domain constraints and numerical consistency.","L1: Language Comprehension, Language Production
L2: Logical Reasoning, Planning, Decision-making, Working Memory, Semantic Understanding & Context Recognition
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agents on tasks involving finding known vulnerabilities and discovering new ones in real open-source codebases. It stresses code understanding, adversarial thinking, and iterative debugging/verification under realistic constraints.","L1: Language Comprehension
L2: Logical Reasoning, Planning, Decision-making, Working Memory, Adaptive Error Correction
L3: Inhibitory Control",L3
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench measures an agent’s ability to navigate, edit, and compute with complex spreadsheets drawn from realistic scenarios. Tasks often require locating relevant cells, applying correct formulas/transformations, and verifying outputs after tool-driven edits.","L1: Language Comprehension
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction, Semantic Understanding & Context Recognition
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a challenging multimodal benchmark intended to probe frontier knowledge and reasoning across many domains, often beyond rote recall. Questions may require integrating text with images and performing multi-step inference under uncertainty.","L1: Language Comprehension, Language Production, Visual Perception
L2: Logical Reasoning, Working Memory, Scene Understanding & Visual Reasoning, Multisensory Integration
L3: ",L2
